,k,d_g,d_b,d_cdm,d_dmeff,d_ur,d_tot,phi,psi,mass,sigma,np
63,0.01471944944329,-0.5758288332297,-16.30077595058,-17.65591281742,-17.65591001712,-0.4617989384157,-16.96072123544,0.4176489356923,0.4177551009322,0.006,2.2e-27,2
64,0.01651549391202,-0.3289914902331,-19.1336711225,-21.18037266311,-21.18036979655,-0.4809738183768,-20.27519405584,0.3963838691083,0.3965393057643,0.006,2.2e-27,2
65,0.01853068892068,-0.4498680387271,-22.19227779655,-25.24954556165,-25.24954262802,-0.5780114267921,-24.07724642316,0.3737718503043,0.3737486737426,0.006,2.2e-27,2
66,0.02079177387373,-0.6201578089705,-25.38582540444,-29.89002184287,-29.89001884139,-0.4396389212574,-28.3658571456,0.3497108716985,0.3496576976833,0.006,2.2e-27,2
67,0.02332873074132,-0.3693392948989,-28.58686616251,-35.10885515045,-35.1088520804,-0.3861394525192,-33.12311174582,0.3243091600263,0.324344182507,0.006,2.2e-27,2
68,0.0261749357026,-0.3528230176048,-31.65136313528,-40.89048654929,-40.89048340999,-0.445550557535,-38.32560015544,0.298022952269,0.2980251139354,0.006,2.2e-27,2
69,0.02936555805635,-0.4731900502132,-34.47128455291,-47.19894383441,-47.19894062526,-0.2989668397705,-43.92214804345,0.2713233677336,0.2713267961734,0.006,2.2e-27,2
70,0.03292682347815,-0.4215182819027,-37.07008576658,-53.97725579097,-53.97725251171,-0.3621693741736,-49.86918435681,0.2449981907761,0.2450194068749,0.006,2.2e-27,2
71,0.03683709330358,-0.583013941797,-39.72367704598,-61.12095364959,-61.12095030101,-0.2497055540675,-56.12538522741,0.2202841870286,0.2202884560671,0.006,2.2e-27,2
72,0.04095543211618,-0.1715554365014,-42.96538727792,-68.41294091007,-68.4129374955,-0.2650693284882,-62.58459161228,0.1987045855585,0.198709592174,0.006,2.2e-27,2
73,0.04502448509192,-0.2479060826455,-47.2671275388,-75.53911907578,-75.5391156018,-0.2341316909079,-69.07742696203,0.1814584891519,0.1814552472518,0.006,2.2e-27,2
74,0.04884708991234,-0.3057486560372,-52.68388825637,-82.29596487117,-82.29596134575,-0.2070486031672,-75.43777819499,0.1683551169212,0.1683577498977,0.006,2.2e-27,2
75,0.05239007941194,-0.2038566866995,-58.96335986095,-88.68752619284,-88.68752262294,-0.2035171650729,-81.62819094434,0.1583493548244,0.1583493548244,0.006,2.2e-27,2
76,0.05570651898045,-0.1941838511668,-65.7771810549,-94.79802076034,-94.79801715124,-0.193859009881,-87.67148471287,0.1504225965809,0.1504225965809,0.006,2.2e-27,2
77,0.05886102379382,-0.1860964091229,-72.80887108668,-100.7004116213,-100.7004079768,-0.1857838420847,-93.57765938235,0.143806172228,0.143806172228,0.006,2.2e-27,2
78,0.06190687314325,-0.1789356418875,-79.75553226031,-106.432654261,-106.432650584,-0.1786341130788,-99.33155392419,0.1379958355953,0.1379958355953,0.006,2.2e-27,2
79,0.06488442645362,-0.1722672249187,-86.32877606219,-112.0022707336,-112.0022670261,-0.171976249412,-104.8953065486,0.1326563815498,0.1326563815498,0.006,2.2e-27,2
80,0.06782403073702,-0.1658074820892,-92.25984140472,-117.3963538835,-117.3963501471,-0.1655270478641,-110.2173259138,0.1275654488165,0.1275654488165,0.006,2.2e-27,2
81,0.07074891559932,-0.1593793565866,-97.3134679335,-122.5903973343,-122.5903935703,-0.1591097259494,-115.2416376878,0.1225796063432,0.1225796063432,0.006,2.2e-27,2
82,0.07367733710877,-0.15288626249,-101.3039971276,-127.5563658047,-127.5563620139,-0.1526278221142,-119.9169494864,0.1176141567294,0.1176141567294,0.006,2.2e-27,2
83,0.07662405936252,-0.1462953453103,-104.1151250727,-132.269952061,-132.2699482442,-0.1460484856406,-124.2056073095,0.1126306611668,0.1126306611668,0.006,2.2e-27,2
84,0.0796013662609,-0.1396265818638,-105.7218392454,-136.7176310219,-136.7176271797,-0.139391596666,-128.0927193224,0.1076287501319,0.1076287501319,0.006,2.2e-27,2
85,0.08261975780275,-0.1329415656897,-106.2050533924,-140.902581506,-140.9025776389,-0.1327185740351,-131.5932380603,0.1026384232808,0.1026384232808,0.006,2.2e-27,2
86,0.0856884363956,-0.1263342479644,-105.7654749118,-144.8501626322,-144.8501587405,-0.126123134787,-134.7585608877,0.09771373240297,0.09771373240297,0.006,2.2e-27,2
87,0.08881565226857,-0.1199185937454,-104.7224795182,-148.610860875,-148.6108569589,-0.1197189763459,-137.6787711968,0.0929246868696,0.0929246868696,0.006,2.2e-27,2
88,0.0920089529348,-0.1138169596239,-103.5033917179,-152.261209854,-152.2612059137,-0.1136281803601,-140.4817554315,0.08834914064449,0.08834914064449,0.006,2.2e-27,2
89,0.09527536616595,-0.1081452421884,-102.6138237795,-155.9005799567,-155.9005759924,-0.1079663912379,-143.3260473918,0.08406317812418,0.08406317812418,0.006,2.2e-27,2
90,0.09862153605116,-0.1029990007403,-102.5907830351,-159.6440380783,-159.64403409,-0.1028289693831,-146.3878248371,0.08013137657014,0.08013137657014,0.006,2.2e-27,2
91,0.1020538253516,-0.09843920104908,-103.9368056314,-163.6103375613,-163.6103335489,-0.09827676371644,-149.84102287,0.07659711877172,0.07659711877172,0.006,2.2e-27,2
92,0.1055783932188,-0.09448113886331,-107.0424025265,-167.906395765,-167.9063917285,-0.09432505709231,-153.8327876334,0.07347474595209,0.07347474595209,0.006,2.2e-27,2
93,0.1092012546125,-0.09108786885175,-112.1057485624,-172.6095185797,-172.609514519,-0.09093700636181,-158.4566644155,0.07074462621699,0.07074462621699,0.006,2.2e-27,2
94,0.1129283259241,-0.0881694986161,-119.0599017636,-177.7496034179,-177.7495993329,-0.08802293479035,-163.7269174488,0.06835202899364,0.06835202899364,0.006,2.2e-27,2
95,0.1167654600782,-0.08558977802795,-127.5262960724,-183.2938848997,-183.2938807903,-0.08544690355397,-169.5589414952,0.06621066631045,0.06621066631045,0.006,2.2e-27,2
96,0.1207184735361,-0.08318189286229,-136.8180621636,-189.1404866199,-189.1404824857,-0.08304246826672,-175.7644887388,0.06421237934387,0.06421237934387,0.006,2.2e-27,2
97,0.1247931670502,-0.08076979034782,-145.9954507402,-195.121764142,-195.1217599828,-0.08063395646939,-182.0628646853,0.0622406398992,0.0622406398992,0.006,2.2e-27,2
98,0.1289953416147,-0.0781964655596,-154.0042057318,-201.0260790102,-201.0260748257,-0.07806469022273,-188.1198754626,0.0601894371822,0.0601894371822,0.006,2.2e-27,2
99,0.1333308107853,-0.07535245017827,-159.8666238632,-206.6342852531,-206.6342810428,-0.075225416446,-193.6068630299,0.05798196092611,0.05798196092611,0.006,2.2e-27,2
100,0.1378054103573,-0.07219924238859,-162.9167426198,-211.7693205344,-211.7693162981,-0.07207768801962,-198.2772054797,0.05558698698197,0.05558698698197,0.006,2.2e-27,2
101,0.1424250062616,-0.06878073270784,-163.0198450961,-216.3467133594,-216.3467090966,-0.06866526939595,-202.0411738493,0.05302736901474,0.05302736901474,0.006,2.2e-27,2
102,0.1471955014621,-0.06521944006054,-160.7174596488,-220.4147181744,-220.4147138845,-0.06511038867007,-205.0209252674,0.0503780879135,0.0503780879135,0.006,2.2e-27,2
103,0.1521228425855,-0.06169193796791,-157.22534686,-224.1682472626,-224.1682429452,-0.06158921922164,-207.5616035791,0.04775189390971,0.04775189390971,0.006,2.2e-27,2
104,0.1572130269831,-0.05839133658637,-154.2440871215,-227.9270515798,-227.9270472341,-0.05829444982258,-210.1845660507,0.0452747484575,0.0452747484575,0.006,2.2e-27,2
105,0.1624721109113,-0.05547776103949,-153.5701019075,-232.0694572634,-232.0694528888,-0.05538586733947,-213.4737606737,0.04305453355886,0.04305453355886,0.006,2.2e-27,2
106,0.1679062195059,-0.0530345521385,-156.5680533389,-236.9223818878,-236.9223774836,-0.05294665610746,-217.905147914,0.04114959959183,0.04114959959183,0.006,2.2e-27,2
107,0.1735215592257,-0.05103763030971,-163.6580324879,-242.6494233433,-242.6494189086,-0.05095281376913,-223.6768013161,0.03954989524457,0.03954989524457,0.006,2.2e-27,2
108,0.1793244334403,-0.04935997553494,-173.9993957515,-249.161531779,-249.1615273129,-0.04927762213742,-230.5875111149,0.03817575999773,0.03817575999773,0.006,2.2e-27,2
109,0.1853212618387,-0.04781142688677,-185.6158415358,-256.142597351,-256.1425928526,-0.04773134550284,-238.0768257716,0.03690600840126,0.03690600840126,0.006,2.2e-27,2
110,0.1915186043438,-0.04618557650945,-195.8369954471,-263.0526722894,-263.0526677575,-0.04610802040841,-245.2950791832,0.03560385602228,0.03560385602228,0.006,2.2e-27,2
111,0.1979231902264,-0.04433218753904,-202.2394506191,-269.3041258165,-269.3041212499,-0.04425771535896,-251.3912483129,0.03416541584939,0.03416541584939,0.006,2.2e-27,2
112,0.2045419531355,-0.04222896932652,-203.7940940117,-274.5909313812,-274.5909267787,-0.04215816076319,-255.9576875976,0.03257115602646,0.03257115602646,0.006,2.2e-27,2
113,0.2113820727907,-0.03998816165787,-201.4950483231,-279.0576441242,-279.0576394845,-0.03992133076142,-259.2644799442,0.03089131728901,0.03089131728901,0.006,2.2e-27,2
114,0.2184510241392,-0.03779722671185,-198.1003122274,-283.2183104505,-283.2183057721,-0.03773426812471,-262.1534525893,0.02924671165791,0.02924671165791,0.006,2.2e-27,2
115,0.225756634859,-0.035830965595,-196.9906099649,-287.7213111656,-287.7213064468,-0.03577139296918,-265.6714660873,0.02775194209112,0.02775194209112,0.006,2.2e-27,2
116,0.2333071522061,-0.03418539958319,-200.63597554,-293.13292183,-293.1329170689,-0.03412853607887,-270.65917005,0.02647256259583,0.02647256259583,0.006,2.2e-27,2
117,0.2411113203738,-0.03283291021816,-209.2125830175,-299.6559957303,-299.6559909248,-0.0327781631689,-277.3095607843,0.02539561762529,0.02539561762529,0.006,2.2e-27,2
118,0.2491784697558,-0.03162771280308,-220.171361603,-306.8734250609,-306.8734202088,-0.03157482093586,-284.8920763508,0.02442802081935,0.02442802081935,0.006,2.2e-27,2
119,0.2575186198216,-0.03039061761229,-229.5096847804,-313.9551859115,-313.9551810106,-0.03033970637621,-292.1162079003,0.02345131297079,0.02345131297079,0.006,2.2e-27,2
120,0.2661425977175,-0.02901833464845,-234.2114521566,-320.2055663228,-320.2055613704,-0.02896973837122,-297.9519812521,0.02239474736696,0.02239474736696,0.006,2.2e-27,2
121,0.2750621752533,-0.02753214105575,-234.2224924135,-325.4441192614,-325.4441142546,-0.02748612577942,-302.2433659642,0.02126785217199,0.02126785217199,0.006,2.2e-27,2
122,0.284290227642,-0.02606030677206,-232.7364894614,-330.2241681614,-330.2241630971,-0.02601684717561,-305.9308377764,0.02015245363211,0.02015245363211,0.006,2.2e-27,2
123,0.2938409182814,-0.02474647620229,-234.0858716464,-335.5335619515,-335.5335568262,-0.02470524053905,-310.4844730394,0.01914448964115,0.01914448964115,0.006,2.2e-27,2
124,0.3037299150763,-0.02363149808448,-240.2714127674,-341.891259636,-341.8912544459,-0.02359207894876,-316.6345625397,0.01827307030781,0.01827307030781,0.006,2.2e-27,2
125,0.3139746453704,-0.02263797694852,-249.350456384,-348.9996729789,-348.9996677197,-0.02260014679776,-323.8409592577,0.01748923658498,0.01748923658498,0.006,2.2e-27,2
126,0.3245945986384,-0.02164476380243,-257.0749736562,-356.0195576406,-356.0195523077,-0.02160855880333,-330.7681563626,0.0167135711961,0.0167135711961,0.006,2.2e-27,2
127,0.3356116888317,-0.02058624204375,-260.6379109218,-362.2273303836,-362.2273249717,-0.0205518282757,-336.395258765,0.01590024382854,0.01590024382854,0.006,2.2e-27,2
128,0.3470506919522,-0.0195101627209,-261.5123472388,-367.8510517116,-367.8510462152,-0.01947759139604,-341.1338187156,0.01507880647768,0.01507880647768,0.006,2.2e-27,2
129,0.3589397793903,-0.01850749295792,-263.768429193,-373.6944662553,-373.694460668,-0.01847661470478,-346.2631267946,0.01430839842634,0.01430839842634,0.006,2.2e-27,2
130,0.3713111743434,-0.01761913976435,-269.7323899163,-380.3863671332,-380.3863614479,-0.01758972494039,-352.6530808613,0.0136175674855,0.0136175674855,0.006,2.2e-27,2
131,0.3842019680016,-0.01679099121764,-277.2332584247,-387.5334061893,-387.5334003978,-0.01676293326088,-359.6502771807,0.01297146577205,0.01297146577205,0.006,2.2e-27,2
132,0.3976551452949,-0.01595582101408,-282.6255151038,-394.3992834729,-394.3992775664,-0.0159291572216,-366.0954544273,0.01232562339972,0.01232562339972,0.006,2.2e-27,2
133,0.4117208885985,-0.01511118821617,-285.549616316,-400.8169734587,-400.816967427,-0.01508595284701,-371.7969712246,0.01167690559331,0.01167690559331,0.006,2.2e-27,2
134,0.4264582545434,-0.01430781378722,-289.1843904186,-407.4025623157,-407.4025561472,-0.01428392744464,-377.7444291918,0.01105790096588,0.01105790096588,0.006,2.2e-27,2
135,0.44193735816,-0.0135644679709,-295.2107400547,-414.5417169672,-414.5417106488,-0.013541813626,-384.5101549387,0.01048127250094,0.01048127250094,0.006,2.2e-27,2
136,0.4582422565474,-0.01285012895646,-301.5195969727,-421.9885372651,-421.9885307813,-0.01282866096474,-391.5709340822,0.009927679773199,0.009927679773199,0.006,2.2e-27,2
137,0.4754748117013,-0.01213622149188,-306.0760837538,-429.237493723,-429.2374870562,-0.01211595142775,-398.2022690038,0.009377266173918,0.009377266173918,0.006,2.2e-27,2
138,0.493759946275,-0.01144202294017,-310.6492056451,-436.5529282973,-436.5529214268,-0.01142291600214,-404.8905805964,0.008841652964044,0.008841652964044,0.006,2.2e-27,2
139,0.5132529154734,-0.01078454220812,-316.8707324133,-444.4486043152,-444.4485972161,-0.01076652916324,-412.3055930736,0.008332663485861,0.008332663485861,0.006,2.2e-27,2
140,0.5341495508456,-0.01013986476774,-322.8310931032,-452.5609576033,-452.5609502459,-0.01012292803693,-419.8581835809,0.007834374338935,0.007834374338935,0.006,2.2e-27,2
141,0.5567009681437,-0.009503508483003,-328.3003106717,-460.8302047059,-460.8301970539,-0.009487636828436,-427.4643012818,0.007343165166519,0.007343165166519,0.006,2.2e-27,2
142,0.5812351068128,-0.008886164067124,-334.8282377583,-469.648292319,-469.6482843272,-0.008871322115578,-435.6814162605,0.006865824931567,0.006865824931567,0.006,2.2e-27,2
143,0.6081889018991,-0.008276364329732,-341.449883768,-478.9275827233,-478.9275743344,-0.00826254104629,-444.2905026308,0.006394658879071,0.006394658879071,0.006,2.2e-27,2
144,0.6381571986869,-0.007671667497854,-348.4001840146,-488.7760050483,-488.7759961878,-0.007658854401563,-453.4157931618,0.005927459595623,0.005927459595623,0.006,2.2e-27,2
145,0.6719680157595,-0.007070593162851,-356.0962397194,-499.4584858581,-499.4584764262,-0.007058783748711,-463.3378817197,0.005462958227934,0.005462958227934,0.006,2.2e-27,2
146,0.7107980430614,-0.006466671818849,-364.3894545728,-511.1178552309,-511.1178450898,-0.00645587113827,-474.1510523758,0.004996334638562,0.004996334638562,0.006,2.2e-27,2
147,0.7563432000599,-0.005856364958779,-373.6519500057,-524.0943879421,-524.0943768945,-0.005846583616733,-486.1907359282,0.004524765582147,0.004524765582147,0.006,2.2e-27,2
148,0.8110382507288,-0.005235754610079,-384.1325750696,-538.7641948223,-538.7641825757,-0.005227009780063,-499.8028967545,0.004045230613192,0.004045230613192,0.006,2.2e-27,2
149,0.8782180910137,-0.004604819898943,-396.1372361689,-555.5831783124,-555.5831644219,-0.004597128856208,-515.4075461364,0.003557731573287,0.003557731573287,0.006,2.2e-27,2
150,0.9618344028334,-0.003972809247846,-409.9560895744,-574.9426763098,-574.9426600977,-0.003966173790613,-533.3694214647,0.003069408117135,0.003069408117135,0.006,2.2e-27,2
151,1.065122976209,-0.003362943144893,-425.567520809,-596.8148342532,-596.8148147314,-0.003357326290738,-553.6624151818,0.002598200426815,0.002598200426815,0.006,2.2e-27,2
152,1.188861021489,-0.002806726286162,-442.5096493894,-620.5506525957,-620.5506284329,-0.002802038431688,-575.6845911094,0.002168450539158,0.002168450539158,0.006,2.2e-27,2
153,1.33197404218,-0.002325094305063,-460.1517754844,-645.2708132256,-645.270782726,-0.002321210882191,-598.61964725,0.001796331637077,0.001796331637077,0.006,2.2e-27,2
154,1.494067066756,-0.001920000838553,-478.1016879097,-670.4196938115,-670.4196548115,-0.001916794009988,-621.9527429172,0.001483352139834,0.001483352139834,0.006,2.2e-27,2
155,1.676302948959,-0.001582924184687,-496.1937339995,-695.7705411227,-695.7704907975,-0.0015802803503,-645.4729146509,0.001222925651277,0.001222925651277,0.006,2.2e-27,2
156,1.880835468917,-0.001303471777242,-514.3942803968,-721.274052219,-721.2739868351,-0.001301294692001,-669.1346556914,0.001007021984252,0.001007021984252,0.006,2.2e-27,2
157,2.110331571097,-0.001072193681058,-532.6889049278,-746.9098972157,-746.9098118255,-0.001070402883435,-692.9191161818,0.0008283391425672,0.0008283391425672,0.006,2.2e-27,2
158,2.367830942715,-0.0008810481992622,-551.0683423092,-772.6654292771,-772.6653173235,-0.0008795766590807,-716.8145244299,0.0006806634669441,0.0006806634669441,0.006,2.2e-27,2
159,2.656750013695,-0.00072327652035,-569.5282881781,-798.5338675247,-798.5337203216,-0.0007220684956584,-740.8146689186,0.000558772744121,0.000558772744121,0.006,2.2e-27,2
160,2.980922543821,-0.0005932050328799,-588.0573044863,-824.5012068637,-824.5010129097,-0.0005922142585209,-764.9063332141,0.000458283154598,0.000458283154598,0.006,2.2e-27,2
161,3.344650105012,-0.0004860961950581,-606.6536944985,-850.5629620174,-850.5627060867,-0.0004852843179346,-789.0855823044,0.0003755344145822,0.0003755344145822,0.006,2.2e-27,2
162,3.752759141007,-0.0003979922898441,-625.3110316881,-876.7121226053,-876.7117845438,-0.0003973275675189,-813.3456906759,0.0003074686224574,0.0003074686224574,0.006,2.2e-27,2
163,4.21066501076,-0.0003255931316807,-644.0190643774,-902.9340402855,-902.9335934174,-0.000325049333615,-837.6730932302,0.0002515360264802,0.0002515360264802,0.006,2.2e-27,2
164,4.724443846956,-0.0002661624079271,-662.7829781533,-929.2366102254,-929.2360192274,-0.0002657178738481,-862.0750393351,0.0002056225305118,0.0002056225305118,0.006,2.2e-27,2
165,5.300913182598,-0.0002174195883812,-681.5906716505,-955.6029183528,-955.6021364423,-0.0002170564669618,-886.5358222498,0.0001679662075585,0.0001679662075585,0.006,2.2e-27,2
166,5.947722415527,-0.0001774781674992,-700.4368033143,-982.0269498819,-982.0259150577,-0.0001771817583759,-911.0496889359,0.000137109545425,0.000137109545425,0.006,2.2e-27,2
167,6.673454311287,-0.000144776576223,-719.31695257,-1008.502497968,-1008.501128003,-0.0001445347871406,-935.6108655357,0.0001118461096958,0.0001118461096958,0.006,2.2e-27,2
168,7.487738891205,-0.0001180243646571,-738.2270170354,-1035.025872772,-1035.024058513,-0.0001178272587646,-960.2156823931,9.117891501859e-05,9.117891501859e-05,0.006,2.2e-27,2
169,8.401381216927,-9.615738864942e-05,-757.1732296141,-1061.607117419,-1061.604713826,-9.59968064506e-05,-984.87328536,7.428583035551e-05,7.428583035551e-05,0.006,2.2e-27,2
170,9.426504767018,-7.829479730236e-05,-776.1352334201,-1088.219906533,-1088.21672075,-7.816405052178e-05,-1009.558971424,6.048634145126e-05,6.048634145126e-05,0.006,2.2e-27,2
171,10.57671230816,-6.371418446072e-05,-795.1144046689,-1114.868531285,-1114.86430655,-6.360779141195e-05,-1034.2764122,4.922233864675e-05,4.922233864675e-05,0.006,2.2e-27,2
172,11.8672663956,-5.182041777075e-05,-814.1037084531,-1141.546597543,-1141.54099154,-5.173389078351e-05,-1059.01922804,4.003404460222e-05,4.003404460222e-05,0.006,2.2e-27,2
173,13.31529189798,-4.212467755711e-05,-833.0981947547,-1168.251534732,-1168.244090177,-4.205434539593e-05,-1083.784464406,3.2543821112e-05,3.2543821112e-05,0.006,2.2e-27,2
174,14.94000323395,-3.422553565574e-05,-852.0889509632,-1194.976408655,-1194.966513137,-3.416839757058e-05,-1108.564955896,2.644154133954e-05,2.644154133954e-05,0.006,2.2e-27,2
175,16.76295933582,-2.779393310639e-05,-871.0691556051,-1221.718755563,-1221.705586566,-2.774753795331e-05,-1133.357471957,2.147299057871e-05,2.147299057871e-05,0.006,2.2e-27,2
176,18.80834972351,-2.256010266579e-05,-890.0258506994,-1248.469817286,-1248.452266861,-2.25224498779e-05,-1158.152629535,1.742976044082e-05,1.742976044082e-05,0.006,2.2e-27,2
177,21.10331548474,-1.830311632808e-05,-908.9380907903,-1275.21165892,-1275.188229764,-1.827257433793e-05,-1182.932226926,1.414117455273e-05,1.414117455273e-05,0.006,2.2e-27,2
178,23.67830942083,-1.484273721747e-05,-927.8051547213,-1301.958678182,-1301.927339617,-1.481797549824e-05,-1207.707507301,1.146799207573e-05,1.146799207573e-05,0.006,2.2e-27,2
179,26.56750013685,-1.203092360032e-05,-946.5804498455,-1328.664563964,-1328.622552655,-1.201085888762e-05,-1232.432837302,9.295845091772e-06,9.295845091772e-06,0.006,2.2e-27,2
180,29.80922543821,-9.747271507507e-06,-965.2393413234,-1355.319751308,-1355.263291496,-9.731021640708e-06,-1257.095795976,7.531716920299e-06,7.531716920299e-06,0.006,2.2e-27,2
181,33.44650105012,-7.893406330692e-06,-983.743093439,-1381.901450633,-1381.825364351,-7.880253456817e-06,-1281.670661976,6.099609827045e-06,6.099609827045e-06,0.006,2.2e-27,2
182,37.52759141006,-6.389011362399e-06,-1002.03011036,-1408.363950047,-1408.261109021,-6.378371775334e-06,-1306.109005994,4.937476403989e-06,4.937476403989e-06,0.006,2.2e-27,2
183,42.1066501076,-5.168709896963e-06,-1020.033960746,-1434.665770889,-1434.526324957,-5.160109083336e-06,-1330.364495486,3.994811130238e-06,3.994811130238e-06,0.006,2.2e-27,2
184,47.24443846956,-4.179075965773e-06,-1037.628871097,-1460.696591221,-1460.506887661,-4.172128643e-06,-1354.324482825,3.230340704528e-06,3.230340704528e-06,0.006,2.2e-27,2
185,53.00913182598,-3.376807162896e-06,-1054.694744362,-1486.372205022,-1486.113256831,-3.371200370484e-06,-1377.897318125,2.610612715951e-06,2.610612715951e-06,0.006,2.2e-27,2
186,59.47722415527,-2.726544004249e-06,-1071.033188385,-1511.52110191,-1511.1664449,-2.722023834846e-06,-1400.906156897,2.108310785694e-06,2.108310785694e-06,0.006,2.2e-27,2
187,66.73454311287,-2.199558902711e-06,-1086.38574269,-1535.915641197,-1535.428313104,-2.195919423421e-06,-1423.116550346,1.701241805311e-06,1.701241805311e-06,0.006,2.2e-27,2
188,74.87738891205,-1.772473374169e-06,-1100.386715148,-1559.212168904,-1558.540519748,-1.769547689113e-06,-1444.179254085,1.371344808614e-06,1.371344808614e-06,0.006,2.2e-27,2
189,84.01381216927,-1.426346343758e-06,-1112.577560206,-1580.978481939,-1580.050330755,-1.423999179748e-06,-1463.653558027,1.103986702849e-06,1.103986702849e-06,0.006,2.2e-27,2
190,94.26504767018,-1.145732370961e-06,-1122.288668416,-1600.533594847,-1599.248135555,-1.143854232454e-06,-1480.856192201,8.872344907934e-07,8.872344907934e-07,0.006,2.2e-27,2
191,105.7671230816,-9.181279561725e-07,-1128.648908731,-1616.96662435,-1615.183537178,-9.166302054578e-07,-1494.87595878,7.11427526011e-07,7.11427526011e-07,0.006,2.2e-27,2
0,1.042057218184e-05,-1.589235243691e-05,-1.19193142028e-05,-1.191931462094e-05,-1.19193146148e-05,-1.589234463176e-05,-1.203261518462e-05,0.612177252815,0.5968461848031,0.00013,3.6e-30,0
1,1.169207429241e-05,-2.000726362401e-05,-1.500552676472e-05,-1.500552742742e-05,-1.500552741769e-05,-2.000725125371e-05,-1.514816370451e-05,0.6121771839999,0.5968461444007,0.00013,3.6e-30,0
2,1.311872312515e-05,-2.518761499352e-05,-1.889083652563e-05,-1.889083757595e-05,-1.889083756053e-05,-2.518759538793e-05,-1.907040491791e-05,0.6121770575382,0.5968460531014,0.00013,3.6e-30,0
3,1.47194494433e-05,-3.170927060027e-05,-2.378215150624e-05,-2.378215317087e-05,-2.378215314645e-05,-3.170923952757e-05,-2.400821334185e-05,0.61217692897,0.5968459695958,0.00013,3.6e-30,0
4,1.651549391254e-05,-3.991951707149e-05,-2.993995249341e-05,-2.993995513168e-05,-2.993995509296e-05,-3.991946782468e-05,-3.022454531831e-05,0.6121768047478,0.5968459027911,0.00013,3.6e-30,0
5,1.853068895179e-05,-5.025554811261e-05,-3.769215983356e-05,-3.769216401491e-05,-3.769216395356e-05,-5.025547006195e-05,-3.805043750981e-05,0.6121765921903,0.5968457610706,0.00013,3.6e-30,0
6,2.079177497483e-05,-6.32677554697e-05,-4.745160706495e-05,-4.745161369198e-05,-4.745161359473e-05,-6.326763176818e-05,-4.790264645344e-05,0.6121763331195,0.5968455910618,0.00013,3.6e-30,0
7,2.332875521946e-05,-7.964901679758e-05,-5.973801539477e-05,-5.973802589781e-05,-5.973802574368e-05,-7.96488207451e-05,-6.030583163905e-05,0.6121759916152,0.596845361056,0.00013,3.6e-30,0
8,2.617529387212e-05,-0.0001002715893345,-7.520567754277e-05,-7.520569418942e-05,-7.520569394514e-05,-0.0001002712786128,-7.592050206099e-05,0.6121755701921,0.596845083036,0.00013,3.6e-30,0
9,2.93691627713e-05,-0.0001262335258324,-9.467829123748e-05,-9.467831762008e-05,-9.467831723292e-05,-0.0001262330333773,-9.557818011953e-05,0.6121750229583,0.5968447126818,0.00013,3.6e-30,0
10,3.29527426168e-05,-0.0001589171312595,-0.0001191928358658,-0.0001191928776793,-0.0001191928770657,-0.0001589163507788,-0.0001203256942271,0.612174355248,0.5968442691331,0.00013,3.6e-30,0
11,3.697358533591e-05,-0.0002000624925097,-0.0001500547738702,-0.0001500548401402,-0.0001500548391678,-0.0002000612555469,-0.0001514809031457,0.61217349918,0.5968436948638,0.00013,3.6e-30,0
12,4.14850450686e-05,-0.0002518600759736,-0.0001889075846736,-0.0001889076897029,-0.0001889076881616,-0.0002518581155599,-0.0001907028880492,0.6121724260294,0.5968429743323,0.00013,3.6e-30,0
13,4.654698614451e-05,-0.0003170672186631,-0.000237820268877,-0.0002378204353389,-0.0002378204328961,-0.0003170641116689,-0.0002400802840287,0.6121710716126,0.5968420681842,0.00013,3.6e-30,0
14,5.222657744628e-05,-0.0003991547381961,-0.0002993975211792,-0.0002993977850032,-0.0002993977811317,-0.0003991498140693,-0.0003022424931547,0.6121693705602,0.5968409299073,0.00013,3.6e-30,0
15,5.859918369976e-05,-0.0005024913981381,-0.0003769184206218,-0.0003769188387548,-0.0003769188326188,-0.0005024835941813,-0.0003804996818022,0.6121672304686,0.5968394979102,0.00013,3.6e-30,0
16,6.574936551816e-05,-0.0006325759874936,-0.0004745110311204,-0.0004745116938157,-0.0004745116840909,-0.0006325636195599,-0.0004790190229941,0.6121645425889,0.596837701375,0.00013,3.6e-30,0
17,7.377200147002e-05,-0.0007963292033072,-0.0005973721706765,-0.0005973732209639,-0.000597373205551,-0.0007963096025496,-0.0006030465263229,0.6121611541926,0.5968354322679,0.00013,3.6e-30,0
18,8.277354706016e-05,-0.00100246077874,-0.0007520441153799,-0.0007520457799951,-0.0007520457555673,-0.001002429715512,-0.0007591863273642,0.6121568834862,0.596832576932,0.00013,3.6e-30,0
19,9.287344732953e-05,-0.001261930972981,-0.0009467628701801,-0.0009467655084074,-0.000946765469692,-0.001261881745094,-0.0009557521976801,0.6121515116004,0.596828984291,0.00013,3.6e-30,0
20,0.0001042057218184,-0.001588530572827,-0.001191896580209,-0.001191900761501,-0.00119190070014,-0.001588452559883,-0.001203210010887,0.6121447502016,0.5968244612393,0.00013,3.6e-30,0
21,0.0001169207429241,-0.001999609499585,-0.00150049739119,-0.001500504018014,-0.001500503920763,-0.00199948587376,-0.001514734670017,0.6121362389441,0.5968187660275,0.00013,3.6e-30,0
